ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Prototucanoan-25-chili-1,,Prototucanoan,25-chili,*pʔia,pʔ.i.a,pˀ i a,,Chacon2014,,,^ pʔ . i . a $,default
Barasano-109-squeeze-1,,Barasano,109-squeeze,buhe,b.u.h.e,b u h e,,Chacon2014,,,^ b . u . h . e $,default
Desano-109-squeeze-1,,Desano,109-squeeze,bipi,b.i.p.i,b i p i,,Chacon2014,,,^ b . i . p . i $,default
Kubeo-109-squeeze-1,,Kubeo,109-squeeze,pipo,p.i.p.o,p i p o,,Chacon2014,,,^ p . i . p . o $,default
Tukano-109-squeeze-1,,Tukano,109-squeeze,bipe,b.i.p.e,b i p e,,Chacon2014,,,^ b . i . p . e $,default
Tuyuka-109-squeeze-1,,Tuyuka,109-squeeze,~wayia,w̃.ã.j.ĩ.ã,w̃ ã j ĩ ã,,Chacon2014,,,^ w̃ . ã . j . ĩ . ã $,default
Wanano-109-squeeze-1,,Wanano,109-squeeze,wipe,w.i.p.e,w i p e,,Chacon2014,,,^ w . i . p . e $,default
Prototucanoan-109-squeeze-1,,Prototucanoan,109-squeeze,*pʔipo,pʔ.i.p.o,pˀ i p o,,Chacon2014,,,^ pʔ . i . p . o $,default
Barasano-35-elder-1,,Barasano,35-elder,bɨkɨ,b.ɨ.k.ɨ,b ɨ k ɨ,,Chacon2014,,,^ b . ɨ . k . ɨ $,default
Desano-35-elder-1,,Desano,35-elder,bɨgɨ,b.ɨ.g.ɨ,b ɨ g ɨ,,Chacon2014,,,^ b . ɨ . g . ɨ $,default
Karapan-35-elder-1,,Karapan,35-elder,bɨkɨ,b.ɨ.k.ɨ,b ɨ k ɨ,,Chacon2014,,,^ b . ɨ . k . ɨ $,default
Kubeo-35-elder-1,,Kubeo,35-elder,bɨkɨ,b.ɨ.k.ɨ,b ɨ k ɨ,,Chacon2014,,,^ b . ɨ . k . ɨ $,default
Kueretu-35-elder-1,,Kueretu,35-elder,bɨikɨ,b.ɨ.i.k.ɨ,b ɨ i k ɨ,,Chacon2014,,,^ b . ɨ . i . k . ɨ $,default
Tukano-35-elder-1,,Tukano,35-elder,bɨkɨ,b.ɨ.k.ɨ,b ɨ k ɨ,,Chacon2014,,,^ b . ɨ . k . ɨ $,default
Tuyuka-35-elder-1,,Tuyuka,35-elder,bɨkɨ,b.ɨ.k.ɨ,b ɨ k ɨ,,Chacon2014,,,^ b . ɨ . k . ɨ $,default
Wanano-35-elder-1,,Wanano,35-elder,bɨkɨ,b.ɨ.k.ɨ,b ɨ k ɨ,,Chacon2014,,,^ b . ɨ . k . ɨ $,default
Prototucanoan-35-elder-1,,Prototucanoan,35-elder,*pʔɨkɨ,pʔ.ɨ.k.ɨ,pˀ ɨ k ɨ,,Chacon2014,,,^ pʔ . ɨ . k . ɨ $,default
Barasano-136-white-1,,Barasano,136-white,boti,b.o.t.i,b o t i,,Chacon2014,,,^ b . o . t . i $,default
Desano-136-white-1,,Desano,136-white,bode,b.o.d.e,b o d e,,Chacon2014,,,^ b . o . d . e $,default
Karapan-136-white-1,,Karapan,136-white,boti,b.o.t.i,b o t i,,Chacon2014,,,^ b . o . t . i $,default
Koreguahe-136-white-1,,Koreguahe,136-white,po,p.o,p o,,Chacon2014,,,^ p . o $,default
Kubeo-136-white-1,,Kubeo,136-white,bo,b.o,b o,,Chacon2014,,,^ b . o $,default
Kueretu-136-white-1,,Kueretu,136-white,po,p.o,p o,,Chacon2014,,,^ p . o $,default
Maihiki-136-white-1,,Maihiki,136-white,bo,b.o,b o,,Chacon2014,,,^ b . o $,default
Sekoya-136-white-1,,Sekoya,136-white,po,pʔ.o,pˀ o,,Chacon2014,,,^ pʔ . o $,default
Siona-136-white-1,,Siona,136-white,pʔo,pʔ.o,pˀ o,,Chacon2014,,,^ pʔ . o $,default
Tanimuka-136-white-1,,Tanimuka,136-white,boi,b.o.i,b o i,,Chacon2014,,,^ b . o . i $,default
Tukano-136-white-1,,Tukano,136-white,buti,b.u.t.i,b u t i,,Chacon2014,,,^ b . u . t . i $,default
Tuyuka-136-white-1,,Tuyuka,136-white,buti,b.u.t.i,b u t i,,Chacon2014,,,^ b . u . t . i $,default
Wanano-136-white-1,,Wanano,136-white,boʔta,b.o.ʔt.a,b o ˀt a,,Chacon2014,,,^ b . o . ʔt . a $,default
Prototucanoan-136-white-1,,Prototucanoan,136-white,*pʔo-,pʔ.o,pˀ o,,Chacon2014,,,^ pʔ . o $,default
Barasano-122-toadsp-1,,Barasano,122-toadsp,momo,m.o.m.o,m o m o,,Chacon2014,,,^ m . o . m . o $,default
Desano-122-toadsp-1,,Desano,122-toadsp,moma,m.o.m.a,m o m a,,Chacon2014,,,^ m . o . m . a $,default
Koreguahe-122-toadsp-1,,Koreguahe,122-toadsp,hoho,h.o.h.o,h o h o,,Chacon2014,,,^ h . o . h . o $,default
Kubeo-122-toadsp-1,,Kubeo,122-toadsp,popo,p.o.p.o,p o p o,,Chacon2014,,,^ p . o . p . o $,default
Sekoya-122-toadsp-1,,Sekoya,122-toadsp,hoho,h.o.h.o,h o h o,,Chacon2014,,,^ h . o . h . o $,default
Tukano-122-toadsp-1,,Tukano,122-toadsp,moʔmo,m.o.ʔm.o,m o ˀm o,,Chacon2014,,,^ m . o . ʔm . o $,default
Wanano-122-toadsp-1,,Wanano,122-toadsp,waʔmu,w.a.ʔm.u,w a ˀm u,,Chacon2014,,,^ w . a . ʔm . u $,default
Prototucanoan-122-toadsp-1,,Prototucanoan,122-toadsp,*pʔopa,pʔ.o.p.a,pˀ o p a,,Chacon2014,,,^ pʔ . o . p . a $,default
Barasano-14-break-1,,Barasano,14-break,bohe,b.o.h.e,b o h e,,Chacon2014,,,^ b . o . h . e $,default
Desano-14-break-1,,Desano,14-break,bohe,b.o.h.e,b o h e,,Chacon2014,,,^ b . o . h . e $,default
Koreguahe-14-break-1,,Koreguahe,14-break,hũhe,h.ũ.h.e,h ũ h e,,Chacon2014,,,^ h . ũ . h . e $,default
Kubeo-14-break-1,,Kubeo,14-break,pope,p.o.p.e,p o p e,,Chacon2014,,,^ p . o . p . e $,default
Maihiki-14-break-1,,Maihiki,14-break,hoa,h.o.a,h o a,,Chacon2014,,,^ h . o . a $,default
Sekoya-14-break-1,,Sekoya,14-break,hoʔa,h.o.ʔ.a,h o ʔ a,,Chacon2014,,,^ h . o . ʔ . a $,default
Tukano-14-break-1,,Tukano,14-break,bope,b.o.p.e,b o p e,,Chacon2014,,,^ b . o . p . e $,default
Tuyuka-14-break-1,,Tuyuka,14-break,paa,p.a.a,p a a,,Chacon2014,,,^ p . a . a $,default
Wanano-14-break-1,,Wanano,14-break,poʔa,p.o.ʔ.a,p o ʔ a,,Chacon2014,,,^ p . o . ʔ . a $,default
Prototucanoan-14-break-1,,Prototucanoan,14-break,*pʔope,pʔ.o.p.e,pˀ o p e,,Chacon2014,,,^ pʔ . o . p . e $,default
Barasano-132-urucumachiote-1,,Barasano,132-urucumachiote,~buca,m.ũ.t∫.ã,m ũ tʃ ã,,Chacon2014,,,^ m . ũ . t∫ . ã $,default
Desano-132-urucumachiote-1,,Desano,132-urucumachiote,~busa,m.ũ.s.ã,m ũ s ã,,Chacon2014,,,^ m . ũ . s . ã $,default
Karapan-132-urucumachiote-1,,Karapan,132-urucumachiote,~busa,m.ũ.s.ã,m ũ s ã,,Chacon2014,,,^ m . ũ . s . ã $,default
Koreguahe-132-urucumachiote-1,,Koreguahe,132-urucumachiote,pũsa,p.ũ.s.a,p ũ s a,,Chacon2014,,,^ p . ũ . s . a $,default
Kubeo-132-urucumachiote-1,,Kubeo,132-urucumachiote,~buha,m.ũ.h.ã,m ũ h ã,,Chacon2014,,,^ m . ũ . h . ã $,default
Kueretu-132-urucumachiote-1,,Kueretu,132-urucumachiote,muhia,m.u.hj.a,m u hʲ a,,Chacon2014,,,^ m . u . hj . a $,default
Maihiki-132-urucumachiote-1,,Maihiki,132-urucumachiote,bosa,b.o.s.a,b o s a,,Chacon2014,,,^ b . o . s . a $,default
Sekoya-132-urucumachiote-1,,Sekoya,132-urucumachiote,pʔõsa,pʔ.õ.s.a,pˀ õ s a,,Chacon2014,,,^ pʔ . õ . s . a $,default
Siona-132-urucumachiote-1,,Siona,132-urucumachiote,pʔõsa,pʔ.õ.s.a,pˀ õ s a,,Chacon2014,,,^ pʔ . õ . s . a $,default
Tanimuka-132-urucumachiote-1,,Tanimuka,132-urucumachiote,~buha,m.ũ.h.ã,m ũ h ã,,Chacon2014,,,^ m . ũ . h . ã $,default
Tukano-132-urucumachiote-1,,Tukano,132-urucumachiote,~bosa,m.õ.s.ã,m õ s ã,,Chacon2014,,,^ m . õ . s . ã $,default
Wanano-132-urucumachiote-1,,Wanano,132-urucumachiote,~basi_sõa,m.ã.s.ĩ._.s.õ.a,m ã s ĩ + s õ a,,Chacon2014,,,^ m . ã . s . ĩ . _ . s . õ . a $,default
Prototucanoan-132-urucumachiote-1,,Prototucanoan,132-urucumachiote,*pʔõsa,pʔ.õ.s.a,pˀ õ s a,,Chacon2014,,,^ pʔ . õ . s . a $,default
Barasano-4-aracufish-1,,Barasano,4-aracufish,bodeka,b.o.d.e.k.a,b o d e k a,,Chacon2014,,,^ b . o . d . e . k . a $,default
Desano-4-aracufish-1,,Desano,4-aracufish,bodeka,b.o.d.e.k.a,b o d e k a,,Chacon2014,,,^ b . o . d . e . k . a $,default
Karapan-4-aracufish-1,,Karapan,4-aracufish,boteka,b.o.t.e.k.a,b o t e k a,,Chacon2014,,,^ b . o . t . e . k . a $,default
Kubeo-4-aracufish-1,,Kubeo,4-aracufish,bodika,b.o.d.i.k.a,b o d i k a,,Chacon2014,,,^ b . o . d . i . k . a $,default
Kueretu-4-aracufish-1,,Kueretu,4-aracufish,polekia,p.o.r.e.kj.a,p o ɾ e kʲ a,,Chacon2014,,,^ p . o . r . e . kj . a $,default
Tanimuka-4-aracufish-1,,Tanimuka,4-aracufish,botaka,b.o.t.a.k.a,b o t a k a,,Chacon2014,,,^ b . o . t . a . k . a $,default
Tukano-4-aracufish-1,,Tukano,4-aracufish,boʔtea,b.o.ʔt.e.a,b o ˀt e a,,Chacon2014,,,^ b . o . ʔt . e . a $,default
Wanano-4-aracufish-1,,Wanano,4-aracufish,boʔtea,b.o.ʔt.e.a,b o ˀt e a,,Chacon2014,,,^ b . o . ʔt . e . a $,default
Prototucanoan-4-aracufish-1,,Prototucanoan,4-aracufish,*pʔotʔika,pʔ.o.tʔ.i.k.a,pˀ o tˀ i k a,,Chacon2014,,,^ pʔ . o . tʔ . i . k . a $,default
Barasano-113-swell-1,,Barasano,113-swell,~bihi,m.ĩ.h.ĩ,m ĩ h ĩ,,Chacon2014,,,^ m . ĩ . h . ĩ $,default
Desano-113-swell-1,,Desano,113-swell,bihi,b.i.h.i,b i h i,,Chacon2014,,,^ b . i . h . i $,default
Maihiki-113-swell-1,,Maihiki,113-swell,huhu,h.u.h.u,h u h u,,Chacon2014,,,^ h . u . h . u $,default
Siona-113-swell-1,,Siona,113-swell,huhu,h.u.h.u,h u h u,,Chacon2014,,,^ h . u . h . u $,default
Tanimuka-113-swell-1,,Tanimuka,113-swell,pĩpi,ɸ.ĩ.ɸ.i,ɸ ĩ ɸ i,,Chacon2014,,,^ ɸ . ĩ . ɸ . i $,default
Tukano-113-swell-1,,Tukano,113-swell,bipi,b.i.p.i,b i p i,,Chacon2014,,,^ b . i . p . i $,default
Tuyuka-113-swell-1,,Tuyuka,113-swell,bipi,b.i.p.i,b i p i,,Chacon2014,,,^ b . i . p . i $,default
Wanano-113-swell-1,,Wanano,113-swell,wipi,w.i.p.i,w i p i,,Chacon2014,,,^ w . i . p . i $,default
Prototucanoan-113-swell-1,,Prototucanoan,113-swell,*pʔupi,pʔ.u.p.i,pˀ u p i,,Chacon2014,,,^ pʔ . u . p . i $,default
Barasano-40-father-1,,Barasano,40-father,hakɨ,h.a.k.ɨ,h a k ɨ,,Chacon2014,,,^ h . a . k . ɨ $,default
Desano-40-father-1,,Desano,40-father,pagɨ,p.a.g.ɨ,p a g ɨ,,Chacon2014,,,^ p . a . g . ɨ $,default
Karapan-40-father-1,,Karapan,40-father,pakɨ,p.a.k.ɨ,p a k ɨ,,Chacon2014,,,^ p . a . k . ɨ $,default
Koreguahe-40-father-1,,Koreguahe,40-father,hakhɨ,h.a.kh.ɨ,h a kʰ ɨ,,Chacon2014,,,^ h . a . kh . ɨ $,default
Kubeo-40-father-1,,Kubeo,40-father,pakɨ,p.a.k.ɨ,p a k ɨ,,Chacon2014,,,^ p . a . k . ɨ $,default
Kueretu-40-father-1,,Kueretu,40-father,hakɨ,h.a.k.ɨ,h a k ɨ,,Chacon2014,,,^ h . a . k . ɨ $,default
Maihiki-40-father-1,,Maihiki,40-father,hakɨ,h.a.k.ɨ,h a k ɨ,,Chacon2014,,,^ h . a . k . ɨ $,default
Sekoya-40-father-1,,Sekoya,40-father,hakɨ,h.a.k.ɨ,h a k ɨ,,Chacon2014,,,^ h . a . k . ɨ $,default
Siona-40-father-1,,Siona,40-father,hakɨ,h.a.k.ɨ,h a k ɨ,,Chacon2014,,,^ h . a . k . ɨ $,default
Tanimuka-40-father-1,,Tanimuka,40-father,paki,ɸ.a.k.i,ɸ a k i,,Chacon2014,,,^ ɸ . a . k . i $,default
Tukano-40-father-1,,Tukano,40-father,pakɨ,p.a.k.ɨ,p a k ɨ,,Chacon2014,,,^ p . a . k . ɨ $,default
Tuyuka-40-father-1,,Tuyuka,40-father,pakɨ,p.a.k.ɨ,p a k ɨ,,Chacon2014,,,^ p . a . k . ɨ $,default
Wanano-40-father-1,,Wanano,40-father,phɨkɨ,ph.ɨ.k.ɨ,pʰ ɨ k ɨ,,Chacon2014,,,^ ph . ɨ . k . ɨ $,default
Prototucanoan-40-father-1,,Prototucanoan,40-father,*pa-kɨ,p.a.k.ɨ,p a k ɨ,,Chacon2014,,,^ p . a . k . ɨ $,default
Barasano-8-big-1,,Barasano,8-big,hai,h.a.i,h a i,,Chacon2014,,,^ h . a . i $,default
Karapan-8-big-1,,Karapan,8-big,pai,p.a.i,p a i,,Chacon2014,,,^ p . a . i $,default
Maihiki-8-big-1,,Maihiki,8-big,hai,h.a.i,h a i,,Chacon2014,,,^ h . a . i $,default
Piratapuyo-8-big-1,,Piratapuyo,8-big,pahi,p.a.h.i,p a h i,,Chacon2014,,,^ p . a . h . i $,default
Sekoya-8-big-1,,Sekoya,8-big,hai,h.a.i,h a i,,Chacon2014,,,^ h . a . i $,default
Siona-8-big-1,,Siona,8-big,hai,h.a.i,h a i,,Chacon2014,,,^ h . a . i $,default
Tukano-8-big-1,,Tukano,8-big,pahi,p.a.h.i,p a h i,,Chacon2014,,,^ p . a . h . i $,default
Tuyuka-8-big-1,,Tuyuka,8-big,pai,p.a.i,p a i,,Chacon2014,,,^ p . a . i $,default
Prototucanoan-8-big-1,,Prototucanoan,8-big,*pahi,p.a.h.i,p a h i,,Chacon2014,,,^ p . a . h . i $,default
Barasano-5-armadillo-1,,Barasano,5-armadillo,~habo,h.ã.m.õ,h ã m õ,,Chacon2014,,,^ h . ã . m . õ $,default
Desano-5-armadillo-1,,Desano,5-armadillo,~pabo,p.ã.m.õ,p ã m õ,,Chacon2014,,,^ p . ã . m . õ $,default
Karapan-5-armadillo-1,,Karapan,5-armadillo,~pabo,p.ã.m.õ,p ã m õ,,Chacon2014,,,^ p . ã . m . õ $,default
Koreguahe-5-armadillo-1,,Koreguahe,5-armadillo,hamu,h.a.m.u,h a m u,,Chacon2014,,,^ h . a . m . u $,default
Kubeo-5-armadillo-1,,Kubeo,5-armadillo,~pabu,p.ã.m.ũ,p ã m ũ,,Chacon2014,,,^ p . ã . m . ũ $,default
Kueretu-5-armadillo-1,,Kueretu,5-armadillo,hamu,h.a.m.u,h a m u,,Chacon2014,,,^ h . a . m . u $,default
Piratapuyo-5-armadillo-1,,Piratapuyo,5-armadillo,~pabo,p.ã.m.õ,p ã m õ,,Chacon2014,,,^ p . ã . m . õ $,default
Sekoya-5-armadillo-1,,Sekoya,5-armadillo,hãmo,h.ã.m.o,h ã m o,,Chacon2014,,,^ h . ã . m . o $,default
Siona-5-armadillo-1,,Siona,5-armadillo,hãmu,h.ã.m.u,h ã m u,,Chacon2014,,,^ h . ã . m . u $,default
Tanimuka-5-armadillo-1,,Tanimuka,5-armadillo,~pabu,ɸ.ã.m.ũ,ɸ ã m ũ,,Chacon2014,,,^ ɸ . ã . m . ũ $,default
Tukano-5-armadillo-1,,Tukano,5-armadillo,~pabo,p.ã.m.õ,p ã m õ,,Chacon2014,,,^ p . ã . m . õ $,default
Wanano-5-armadillo-1,,Wanano,5-armadillo,~pabo,p.ã.m.õ,p ã m õ,,Chacon2014,,,^ p . ã . m . õ $,default
Prototucanoan-5-armadillo-1,,Prototucanoan,5-armadillo,*pãmu,p.ã.m.u,p ã m u,,Chacon2014,,,^ p . ã . m . u $,default
Barasano-46-float-1,,Barasano,46-float,haja,h.a.j.a,h a j a,,Chacon2014,,,^ h . a . j . a $,default
Desano-46-float-1,,Desano,46-float,pája,p.á.j.a,p a j a,,Chacon2014,,,^ p . á . j . a $,default
Karapan-46-float-1,,Karapan,46-float,pasa,p.a.s.a,p a s a,,Chacon2014,,,^ p . a . s . a $,default
Tukano-46-float-1,,Tukano,46-float,paʔsa,p.a.ʔs.a,p a ˀs a,,Chacon2014,,,^ p . a . ʔs . a $,default
Tuyuka-46-float-1,,Tuyuka,46-float,pasa,p.a.s.a,p a s a,,Chacon2014,,,^ p . a . s . a $,default
Wanano-46-float-1,,Wanano,46-float,paʔsa,p.a.ʔs.a,p a ˀs a,,Chacon2014,,,^ p . a . ʔs . a $,default
Prototucanoan-46-float-1,,Prototucanoan,46-float,*paʔja,p.a.ʔj.a,p a ˀj a,,Chacon2014,,,^ p . a . ʔj . a $,default
Barasano-42-fire-1,,Barasano,42-fire,hea,h.e.a,h e a,,Chacon2014,,,^ h . e . a $,default
Desano-42-fire-1,,Desano,42-fire,pea,p.e.a,p e a,,Chacon2014,,,^ p . e . a $,default
Karapan-42-fire-1,,Karapan,42-fire,pee,p.e.e,p e e,,Chacon2014,,,^ p . e . e $,default
Koreguahe-42-fire-1,,Koreguahe,42-fire,hẽkha,h.ẽ.kh.a,h ẽ kʰ a,,Chacon2014,,,^ h . ẽ . kh . a $,default
Kubeo-42-fire-1,,Kubeo,42-fire,peka,p.e.k.a,p e k a,,Chacon2014,,,^ p . e . k . a $,default
Kueretu-42-fire-1,,Kueretu,42-fire,hekia,h.e.kj.a,h e kʲ a,,Chacon2014,,,^ h . e . kj . a $,default
Maihiki-42-fire-1,,Maihiki,42-fire,heka,h.e.k.a,h e k a,,Chacon2014,,,^ h . e . k . a $,default
Sekoya-42-fire-1,,Sekoya,42-fire,heka,h.e.k.a,h e k a,,Chacon2014,,,^ h . e . k . a $,default
Siona-42-fire-1,,Siona,42-fire,hẽka,h.ẽ.k.a,h ẽ k a,,Chacon2014,,,^ h . ẽ . k . a $,default
Tanimuka-42-fire-1,,Tanimuka,42-fire,peka,ɸ.e.k.a,ɸ e k a,,Chacon2014,,,^ ɸ . e . k . a $,default
Tukano-42-fire-1,,Tukano,42-fire,peka,p.e.k.a,p e k a,,Chacon2014,,,^ p . e . k . a $,default
Tuyuka-42-fire-1,,Tuyuka,42-fire,peka,p.e.k.a,p e k a,,Chacon2014,,,^ p . e . k . a $,default
Wanano-42-fire-1,,Wanano,42-fire,phit∫a,ph.i.t∫.a,pʰ i tʃ a,,Chacon2014,,,^ ph . i . t∫ . a $,default
Prototucanoan-42-fire-1,,Prototucanoan,42-fire,*peka,p.e.k.a,p e k a,,Chacon2014,,,^ p . e . k . a $,default
Barasano-37-end-1,,Barasano,37-end,hedi,h.e.d.i,h e d i,,Chacon2014,,,^ h . e . d . i $,default
Desano-37-end-1,,Desano,37-end,peʔdea,p.e.ʔd.e.a,p e ˀd e a,,Chacon2014,,,^ p . e . ʔd . e . a $,default
Kueretu-37-end-1,,Kueretu,37-end,peti,p.e.t.i,p e t i,,Chacon2014,,,^ p . e . t . i $,default
Tukano-37-end-1,,Tukano,37-end,peʔti,p.e.ʔt.i,p e ˀt i,,Chacon2014,,,^ p . e . ʔt . i $,default
Wanano-37-end-1,,Wanano,37-end,piʔti,p.i.ʔt.i,p i ˀt i,,Chacon2014,,,^ p . i . ʔt . i $,default
Prototucanoan-37-end-1,,Prototucanoan,37-end,*petʔi,p.e.tʔ.i,p e tˀ i,,Chacon2014,,,^ p . e . tʔ . i $,default
Barasano-124-tocandiraant-1,,Barasano,124-tocandiraant,heta,h.e.t.a,h e t a,,Chacon2014,,,^ h . e . t . a $,default
Desano-124-tocandiraant-1,,Desano,124-tocandiraant,peda,p.e.d.a,p e d a,,Chacon2014,,,^ p . e . d . a $,default
Karapan-124-tocandiraant-1,,Karapan,124-tocandiraant,peta,p.e.t.a,p e t a,,Chacon2014,,,^ p . e . t . a $,default
Kubeo-124-tocandiraant-1,,Kubeo,124-tocandiraant,piada,p.i.a.d.a,p i a d a,,Chacon2014,,,^ p . i . a . d . a $,default
Kueretu-124-tocandiraant-1,,Kueretu,124-tocandiraant,hata,h.a.t.a,h a t a,,Chacon2014,,,^ h . a . t . a $,default
Tanimuka-124-tocandiraant-1,,Tanimuka,124-tocandiraant,patajah,ɸ.a.t.a,ɸ a t a,,Chacon2014,,,^ ɸ . a . t . a $,default
Tukano-124-tocandiraant-1,,Tukano,124-tocandiraant,peta,p.e.t.a,p e t a,,Chacon2014,,,^ p . e . t . a $,default
Wanano-124-tocandiraant-1,,Wanano,124-tocandiraant,phita,ph.i.t.a,pʰ i t a,,Chacon2014,,,^ ph . i . t . a $,default
Prototucanoan-124-tocandiraant-1,,Prototucanoan,124-tocandiraant,*piata,p.i.a.t.a,p i a t a,,Chacon2014,,,^ p . i . a . t . a $,default
Barasano-92-palmweevil-1,,Barasano,92-palmweevil,~hiko,h.ĩ.k.õ,h ĩ k õ,,Chacon2014,,,^ h . ĩ . k . õ $,default
Desano-92-palmweevil-1,,Desano,92-palmweevil,~pigu,p.ĩ.ŋ.ũ,p ĩ ŋ ũ,,Chacon2014,,,^ p . ĩ . ŋ . ũ $,default
Koreguahe-92-palmweevil-1,,Koreguahe,92-palmweevil,hĩʔkho,h.ĩ.ʔkh.o,h ĩ ˀkʰ o,,Chacon2014,,,^ h . ĩ . ʔkh . o $,default
Kubeo-92-palmweevil-1,,Kubeo,92-palmweevil,~piko,p.ĩ.k.õ,p ĩ k õ,,Chacon2014,,,^ p . ĩ . k . õ $,default
Maihiki-92-palmweevil-1,,Maihiki,92-palmweevil,hɨ̃ko,h.ɨ̃.k.o,h ɨ̃ k o,,Chacon2014,,,^ h . ɨ̃ . k . o $,default
Sekoya-92-palmweevil-1,,Sekoya,92-palmweevil,hĩko,h.ĩ.k.o,h ĩ k o,,Chacon2014,,,^ h . ĩ . k . o $,default
Siona-92-palmweevil-1,,Siona,92-palmweevil,hĩko,h.ĩ.k.o,h ĩ k o,,Chacon2014,,,^ h . ĩ . k . o $,default
Tanimuka-92-palmweevil-1,,Tanimuka,92-palmweevil,~piko,ɸ.ĩ.k.õ,ɸ ĩ k õ,,Chacon2014,,,^ ɸ . ĩ . k . õ $,default
Tukano-92-palmweevil-1,,Tukano,92-palmweevil,~piko,p.ĩ.k.õ,p ĩ k õ,,Chacon2014,,,^ p . ĩ . k . õ $,default
Wanano-92-palmweevil-1,,Wanano,92-palmweevil,~_phit∫o,ph.i.t∫.o,pʰ i tʃ o,,Chacon2014,,,^ ph . i . t∫ . o $,default
Prototucanoan-92-palmweevil-1,,Prototucanoan,92-palmweevil,*pĩko,p.ĩ.k.o,p ĩ k o,,Chacon2014,,,^ p . ĩ . k . o $,default
Koreguahe-56-handpalm-1,,Koreguahe,56-handpalm,hɨ̃thɨ,h.ɨ̃.th.ɨ,h ɨ̃ tʰ ɨ,,Chacon2014,,,^ h . ɨ̃ . th . ɨ $,default
Kubeo-56-handpalm-1,,Kubeo,56-handpalm,pɨdɨ,p.ɨ.d.ɨ,p ɨ d ɨ,,Chacon2014,,,^ p . ɨ . d . ɨ $,default
Maihiki-56-handpalm-1,,Maihiki,56-handpalm,hɨ̃tɨ,h.ɨ̃.t.ɨ,h ɨ̃ t ɨ,,Chacon2014,,,^ h . ɨ̃ . t . ɨ $,default
Sekoya-56-handpalm-1,,Sekoya,56-handpalm,hɨ̃tɨ,h.ɨ̃.t.ɨ,h ɨ̃ t ɨ,,Chacon2014,,,^ h . ɨ̃ . t . ɨ $,default
Siona-56-handpalm-1,,Siona,56-handpalm,ɨ̃tɨ,ɨ̃.t.ɨ,ɨ̃ t ɨ,,Chacon2014,,,^ ɨ̃ . t . ɨ $,default
Tanimuka-56-handpalm-1,,Tanimuka,56-handpalm,pita,ɸ.i.t.a,ɸ i t a,,Chacon2014,,,^ ɸ . i . t . a $,default
Prototucanoan-56-handpalm-1,,Prototucanoan,56-handpalm,*pɨtɨ,p.ɨ.t.ɨ,p ɨ t ɨ,,Chacon2014,,,^ p . ɨ . t . ɨ $,default
Barasano-116-thorn-1,,Barasano,116-thorn,hota,h.o.t.a,h o t a,,Chacon2014,,,^ h . o . t . a $,default
Desano-116-thorn-1,,Desano,116-thorn,poda,p.o.d.a,p o d a,,Chacon2014,,,^ p . o . d . a $,default
Karapan-116-thorn-1,,Karapan,116-thorn,pota,p.o.t.a,p o t a,,Chacon2014,,,^ p . o . t . a $,default
Tanimuka-116-thorn-1,,Tanimuka,116-thorn,ɸota,ɸ.o.t.a,ɸ o t a,,Chacon2014,,,^ ɸ . o . t . a $,default
Tukano-116-thorn-1,,Tukano,116-thorn,pota,p.o.t.a,p o t a,,Chacon2014,,,^ p . o . t . a $,default
Wanano-116-thorn-1,,Wanano,116-thorn,phota,ph.o.t.a,pʰ o t a,,Chacon2014,,,^ ph . o . t . a $,default
Prototucanoan-116-thorn-1,,Prototucanoan,116-thorn,*pota,p.o.t.a,p o t a,,Chacon2014,,,^ p . o . t . a $,default
Barasano-12-blow-1,,Barasano,12-blow,huti,h.u.t.i,h u t i,,Chacon2014,,,^ h . u . t . i $,default
Desano-12-blow-1,,Desano,12-blow,pudi,p.u.d.i,p u d i,,Chacon2014,,,^ p . u . d . i $,default
Karapan-12-blow-1,,Karapan,12-blow,puti,p.u.t.i,p u t i,,Chacon2014,,,^ p . u . t . i $,default
Koreguahe-12-blow-1,,Koreguahe,12-blow,hu+i,h.u.i,h u i,,Chacon2014,,,^ h . u . i $,default
Kubeo-12-blow-1,,Kubeo,12-blow,pu,p.u,p u,,Chacon2014,,,^ p . u $,default
Maihiki-12-blow-1,,Maihiki,12-blow,hú+i,h.ú.i,h ú/u i,,Chacon2014,,,^ h . ú . i $,default
Sekoya-12-blow-1,,Sekoya,12-blow,hu,h.u,h u,,Chacon2014,,,^ h . u $,default
Siona-12-blow-1,,Siona,12-blow,hu+i,h.u.i,h u i,,Chacon2014,,,^ h . u . i $,default
Tukano-12-blow-1,,Tukano,12-blow,puti,p.u.t.i,p u t i,,Chacon2014,,,^ p . u . t . i $,default
Wanano-12-blow-1,,Wanano,12-blow,puti,p.u.t.i,p u t i,,Chacon2014,,,^ p . u . t . i $,default
Yupua-12-blow-1,,Yupua,12-blow,puri,p.u.r.i,p u ɾ i,,Chacon2014,,,^ p . u . r . i $,default
Prototucanoan-12-blow-1,,Prototucanoan,12-blow,*pu-,p.u,p u,,Chacon2014,,,^ p . u $,default
Barasano-90-paca-1,,Barasano,90-paca,~cebe,t∫.ẽ.m.ẽ,tʃ ẽ m ẽ,,Chacon2014,,,^ t∫ . ẽ . m . ẽ $,default
